dayoftheyear,open,high,low,close,WLLDE
91,176.72,177.62,176.44,177.53,177.09
92,177.72,177.86,177.24,177.72,177.75
93,177.56,178.53,177.49,178.27,178.09
94,178.39,178.67,177.93,178.22,178.19
95,178.32,178.84,177.77,178.09,178.25
96,177.95,178.82,177.78,178.61,178.28
97,178.22,178.64,178.12,178.18,177.81
98,177.69,178.12,175.85,176.27,177.27
99,176.73,178.17,176.32,177.94,177.45
100,177.63,177.85,177.04,177.74,177.44
101,177.67,177.71,176.37,176.63,177.04
102,177.30,177.64,176.20,176.99,176.90
103,176.53,177.51,175.91,176.82,176.93
104,177.35,177.91,176.79,177.29,176.73
105,176.58,177.24,175.47,175.79,176.06
106,175.64,176.17,174.83,175.49,175.33
107,175.38,175.53,174.33,174.41,174.80
108,174.38,174.93,173.75,174.38,175.04
109,175.15,176.86,175.09,176.47,176.00
110,176.92,177.43,176.68,177.04,176.40
111,176.22,176.92,175.41,175.69,175.87
112,174.54,175.22,173.83,174.94,175.48
113,174.78,175.97,174.61,175.89,175.81
114,176.17,176.78,175.15,176.17,176.54
115,176.78,178.47,176.21,178.01,177.30
116,177.76,177.84,176.84,177.22,177.62
117,178.14,178.71,177.91,178.12,177.88
118,178.33,178.59,177.85,178.25,177.80
119,177.98,178.36,176.93,176.96,177.15
120,177.46,177.59,176.34,176.42,176.46
121,176.78,177.02,175.83,176.38,175.40
122,174.90,176.39,172.61,172.69,173.87
123,174.23,174.28,172.57,173.05,173.47
124,174.63,174.88,173.64,174.43,173.98
125,174.91,175.08,173.85,174.27,174.16
126,172.98,174.56,172.78,173.78,174.11
127,173.98,175.00,171.58,174.87,173.79
128,173.53,173.81,171.70,171.94,172.89
129,174.05,174.31,172.14,172.25,172.96
130,174.26,174.84,172.29,174.42,174.37
131,175.69,176.45,175.64,176.34,175.93
132,176.30,177.42,176.24,177.11,176.85
133,177.15,177.61,176.57,177.05,177.43
134,178.11,178.47,177.86,178.47,178.12
135,178.46,178.68,178.05,178.62,178.52
136,178.85,179.21,178.39,178.71,178.47
137,178.58,178.84,177.70,178.01,178.07
138,177.32,178.02,177.28,177.69,177.45
139,177.82,177.92,176.32,176.69,176.43
140,176.79,176.85,174.52,174.85,175.21
141,173.96,174.48,173.39,173.84,174.84
142,174.68,176.12,173.84,175.97,175.76
143,176.10,177.41,175.96,177.18,176.76
144,176.67,177.39,176.05,177.22,177.06
145,177.73,177.75,176.67,176.96,176.85
146,176.92,176.98,175.40,176.36,176.46
147,176.28,176.75,175.53,176.01,176.24
148,176.91,177.64,176.31,176.59,176.04
149,176.78,176.89,174.56,175.15,175.52
150,174.99,175.14,173.90,174.81,175.51
151,175.93,177.10,175.93,177.01,175.98
152,175.67,176.09,174.65,175.42,175.83
153,174.11,175.81,172.63,175.63,175.59
154,175.47,176.16,174.86,175.41,175.68
155,175.22,176.12,175.07,176.05,176.13
156,175.45,177.03,174.99,177.03,176.53
157,176.75,177.11,176.28,176.52,176.08
158,175.77,176.54,174.31,175.12,174.30
159,173.60,175.10,171.41,171.47,170.82
160,169.58,171.44,166.04,166.31,165.88
161,157.61,166.01,153.33,159.30,161.18
162,164.29,164.30,157.13,157.43,160.07
163,161.47,163.75,158.35,163.47,163.00
164,165.62,167.64,164.10,167.51,166.10
165,166.87,167.99,166.38,167.52,166.79
166,166.54,167.40,165.62,166.17,165.28
167,162.34,163.73,160.34,161.21,163.50
168,163.61,164.31,161.76,164.27,163.56
169,164.99,166.49,163.89,164.39,163.71
170,162.12,162.97,161.08,161.90,163.63
171,164.72,166.12,164.07,165.97,164.35
172,167.56,167.68,163.38,163.75,164.49
173,163.56,165.79,163.29,164.64,164.66
174,164.25,165.46,163.53,165.39,165.06
175,165.56,165.62,164.29,164.78,165.54
176,165.28,167.28,164.73,166.83,166.67
177,167.14,168.47,166.79,168.28,167.59
178,168.15,170.56,167.52,167.90,167.21
179,165.38,167.89,164.74,165.16,166.09
180,165.99,167.04,164.96,166.01,165.27
181,163.83,164.32,162.72,163.86,164.33
182,164.03,164.50,163.01,163.59,163.58
183,162.37,163.47,161.03,163.00,163.01
184,164.47,164.78,162.08,162.96,161.87
185,162.06,162.17,158.56,158.87,160.16
186,159.09,160.33,157.96,158.96,159.95
187,160.87,162.10,160.08,161.93,161.33
188,162.31,162.66,160.40,162.35,162.91
189,160.36,164.80,159.81,164.78,164.88
190,166.01,167.94,165.90,167.71,166.69
191,167.57,168.14,166.47,167.13,167.62
192,168.07,168.86,166.87,168.50,168.57
193,168.12,170.31,167.81,170.03,169.58
194,170.17,170.61,169.49,170.13,170.04
195,170.20,170.49,169.77,170.29,169.91
196,169.55,170.83,169.04,169.21,169.38
197,169.16,169.74,168.11,168.40,169.42
198,169.07,171.00,168.70,170.99,170.52
199,171.39,171.78,170.62,171.77,171.46
200,171.12,171.85,170.80,171.85,171.69
201,171.41,172.25,171.16,171.63,171.51
202,172.05,172.21,170.40,170.57,171.75
203,171.52,173.66,170.57,173.45,173.20
204,175.13,175.72,174.33,175.35,174.58
205,175.17,175.23,174.55,174.92,174.94
206,174.24,174.92,173.90,174.58,175.24
207,174.92,176.59,174.25,176.57,175.97
208,176.06,176.84,175.94,176.46,176.29
209,176.66,176.98,175.54,175.70,176.51
210,176.03,177.98,175.91,177.78,177.36
211,177.43,178.86,177.20,178.30,177.92
212,178.59,178.72,177.22,177.76,177.83
213,177.82,178.28,176.68,177.58,177.56
214,177.23,177.72,176.15,177.49,177.07
215,176.87,177.02,174.88,175.83,176.38
216,175.35,176.27,175.08,176.24,175.90
217,176.51,176.56,175.48,175.54,174.97
218,174.50,174.97,173.08,173.09,173.36
219,172.68,172.95,171.06,171.15,172.51
220,170.96,173.81,170.84,173.75,173.18
221,174.06,174.95,173.13,173.62,174.32
222,174.11,176.52,174.06,176.38,175.60
223,176.26,176.65,175.93,176.23,176.33
224,176.99,177.55,176.49,176.87,176.65
225,176.93,177.44,176.20,176.67,176.76
226,175.65,177.31,175.26,176.90,176.84
227,177.03,177.23,176.62,176.88,176.91
228,176.97,177.28,176.49,177.08,176.88
229,177.24,177.36,176.24,176.35,176.94
230,176.98,178.15,176.70,178.03,176.99
231,177.98,178.30,175.96,176.21,176.10
232,176.46,176.74,173.02,173.74,175.40
233,173.74,177.43,173.74,177.13,175.94
234,176.80,177.22,175.09,176.06,175.85
235,174.49,176.01,173.89,174.88,174.87
236,174.23,176.34,172.53,173.51,173.94
237,173.58,175.28,173.35,173.96,172.99
238,171.83,172.50,170.28,170.59,171.83
239,170.75,171.58,168.96,171.45,171.94
240,172.97,174.17,171.43,173.25,173.32
241,174.39,176.09,173.06,175.79,174.15
242,176.10,176.17,173.09,173.11,172.95
243,172.36,172.50,169.86,170.03,171.44
244,171.21,171.61,170.09,171.43,171.68
245,172.32,173.28,171.33,172.98,173.09
246,174.00,175.17,173.90,175.13,174.37
247,174.87,175.39,174.62,174.84,174.79
248,174.14,174.48,173.36,174.44,175.02
249,175.54,176.63,175.51,176.30,175.38
250,176.05,176.14,174.91,175.05,174.74
251,174.37,175.01,173.30,173.30,173.16
252,170.43,170.88,168.81,170.88,171.61
253,171.20,171.62,170.05,171.16,170.42
254,168.60,170.06,167.97,169.01,168.40
255,166.04,167.83,164.56,164.95,165.67
256,165.92,166.48,162.85,163.14,163.90
257,164.07,164.41,161.35,163.30,163.55
258,164.75,165.38,162.48,164.62,163.20
259,165.29,165.64,160.13,160.51,162.20
260,161.13,164.28,159.52,163.15,161.60
261,158.76,160.45,157.70,159.65,160.51
262,161.47,161.60,158.28,159.86,159.40
263,157.28,159.38,153.88,157.81,158.75
264,158.29,160.55,156.95,158.69,159.34
265,161.32,162.15,160.56,161.95,160.41
266,161.44,161.64,159.31,159.50,160.59
267,160.16,161.96,159.82,161.68,160.71
268,161.15,162.83,159.01,159.92,160.71
269,161.47,161.68,159.09,160.75,161.67
270,161.53,164.81,161.41,164.67,163.42
271,163.66,165.40,163.07,164.61,163.68
272,163.17,163.18,161.12,161.64,162.74
273,162.71,163.02,159.04,162.61,162.41
274,162.11,163.85,161.47,162.87,161.82
275,162.35,162.93,159.13,159.77,160.02
276,157.91,158.21,155.39,157.62,158.33
277,155.86,158.91,155.73,157.62,157.60
278,158.46,160.10,157.36,157.49,157.09
279,155.00,156.49,153.93,155.44,157.02
280,157.22,158.66,156.37,158.64,158.68
281,160.46,161.35,159.49,161.32,161.16
282,162.49,164.33,162.37,163.96,162.93
283,164.23,164.29,162.97,163.28,163.43
284,162.50,163.36,161.89,163.21,163.83
285,164.80,165.72,164.73,165.57,164.37
286,164.91,165.18,163.36,163.48,164.26
287,162.04,164.51,160.93,164.23,164.63
288,164.68,166.23,163.91,166.22,165.49
289,167.09,167.19,165.67,165.84,165.65
290,165.85,166.80,164.34,164.53,166.02
291,165.77,168.49,165.29,168.40,167.61
292,168.09,169.21,167.67,169.16,169.00
293,168.98,169.84,168.40,169.82,169.76
294,170.02,171.16,169.18,170.37,170.16
295,169.45,170.92,169.37,170.51,169.96
296,169.43,169.94,168.49,168.65,169.40
297,169.47,169.83,168.67,169.48,169.47
298,169.97,170.92,167.78,169.62,170.30
299,171.08,172.40,169.60,172.35,171.52
300,171.84,172.59,171.51,172.13,172.05
301,171.16,172.16,170.90,171.85,172.26
302,171.37,173.26,171.33,172.85,172.91
303,172.76,174.45,172.36,173.94,173.80
304,174.45,174.97,174.13,174.63,174.46
305,174.36,175.11,174.13,174.88,174.71
306,174.10,175.35,173.94,174.78,174.47
307,174.40,174.59,173.46,173.63,173.94
308,172.59,173.59,172.37,173.55,173.71
309,173.97,174.18,173.20,173.65,174.11
310,173.24,175.37,172.94,175.26,175.01
311,176.27,176.75,175.66,176.03,175.68
312,175.94,176.36,175.44,175.60,176.00
313,174.60,176.99,174.29,176.80,176.26
314,176.72,176.93,175.92,176.23,175.92
315,174.88,176.23,174.21,174.47,175.42
316,174.47,176.43,174.29,176.37,175.34
317,175.28,175.64,173.53,174.26,174.89
318,175.45,175.88,174.19,174.73,174.63
319,175.37,176.07,174.23,174.32,174.94
320,174.49,176.23,174.05,175.94,176.00
321,176.87,177.81,176.73,177.72,177.16
322,177.78,178.23,177.38,177.73,177.65
323,177.73,177.87,177.21,177.53,177.95
324,177.53,178.81,176.87,178.78,178.60
325,179.21,179.60,178.52,179.34,179.15
326,179.39,180.22,178.91,179.51,179.17
327,179.53,179.64,178.28,178.55,178.80
328,178.19,178.82,177.64,178.55,178.51
329,177.94,178.28,177.33,178.24,178.41
330,178.61,179.02,178.03,178.51,178.48
331,178.12,179.27,177.76,178.87,178.28
332,178.11,179.22,176.83,177.25,177.47
333,176.63,176.98,175.18,176.29,176.95
334,176.80,177.88,176.36,177.69,176.88
335,176.46,176.70,175.40,176.15,176.25
336,175.15,175.88,174.66,175.17,175.51
337,175.64,176.00,174.71,175.13,175.37
338,174.35,175.81,174.20,175.77,175.72
339,175.65,176.35,175.47,175.92,176.40
340,176.63,178.12,176.56,178.10,177.03
341,177.64,178.18,176.44,176.44,176.77
342,177.11,177.28,175.47,176.49,176.17
343,176.19,176.75,174.63,174.95,175.80
344,175.12,177.16,175.06,176.68,175.80
345,176.41,176.70,174.50,175.03,175.42
346,174.68,176.27,173.99,175.08,175.00
347,174.35,174.76,173.26,174.47,174.95
348,175.09,176.10,175.04,175.58,175.32
349,175.59,175.88,175.15,175.34,176.04
350,176.16,177.93,176.13,177.61,177.32
351,178.29,179.23,177.61,178.81,178.43
352,178.95,179.18,178.55,178.87,179.00
353,179.03,179.64,178.98,179.63,179.34
354,179.91,180.02,178.73,179.29,179.48
355,178.68,179.84,178.48,179.66,179.70
356,179.26,180.22,178.78,180.21,179.93
357,179.64,180.02,178.46,179.67,180.06
358,180.03,180.94,179.87,180.58,180.45
359,180.74,181.43,180.71,180.87,180.90
360,181.00,181.58,180.87,181.46,181.14
361,180.72,181.33,180.45,181.21,180.72
362,179.82,180.16,178.94,179.49,179.58
363,178.88,179.75,178.02,178.10,178.45
364,177.72,178.35,176.80,177.75,177.86
365,177.75,178.88,177.32,177.51,177.72
366,177.51,178.21,175.66,178.04,177.76
367,177.93,177.96,176.71,177.37,177.88
368,179.35,180.03,178.43,178.52,178.36
369,178.90,179.44,178.46,179.02,178.84
370,179.20,179.93,178.59,178.73,179.18
371,180.20,181.11,179.74,181.06,178.49
372,174.89,181.09,174.11,174.56,175.53
373,173.14,173.15,170.62,171.43,173.53
374,173.04,174.55,172.74,174.52,174.72
375,175.93,177.73,175.83,177.49,177.24
376,177.97,179.97,177.41,179.92,179.18
377,179.92,180.78,179.75,180.29,179.77
378,179.46,179.57,178.40,179.00,179.64
379,178.50,180.19,177.84,180.07,179.90
380,180.25,180.92,179.19,179.96,180.72
381,181.26,182.89,181.03,182.64,182.13
382,183.10,183.86,182.90,183.28,183.37
383,184.25,184.91,183.31,184.61,184.25
384,185.03,185.04,184.10,184.59,184.82
385,185.86,186.09,185.22,185.62,185.28
386,186.19,186.38,184.92,185.37,185.53
387,185.49,186.03,185.23,185.87,185.71
388,185.45,185.71,185.20,185.68,185.90
389,185.68,186.69,185.68,186.45,186.08
390,186.34,186.56,185.30,185.75,186.13
391,185.87,186.63,185.60,186.58,186.24
392,186.38,186.43,185.49,186.07,186.20
393,185.97,186.52,185.31,186.16,186.11
394,186.54,186.61,185.19,185.96,186.09
395,185.76,186.47,185.30,186.18,186.20
396,185.91,186.84,185.63,186.48,186.30
397,186.54,186.93,185.87,186.32,186.04
398,186.07,186.23,184.29,185.13,185.63
399,185.07,185.73,184.77,185.67,185.68
400,185.78,186.19,184.01,185.87,186.21
401,185.87,187.43,185.87,187.39,186.93
402,187.58,187.68,187.01,187.28,187.26
403,187.34,187.89,187.06,187.39,187.26
404,187.50,187.58,186.57,186.93,187.29
405,187.46,188.04,187.19,187.79,187.54
406,187.48,187.84,187.22,187.63,187.75
407,188.00,188.52,187.99,188.17,187.77
408,187.75,187.82,187.20,187.20,187.56
409,187.23,187.69,186.39,187.55,187.60
410,187.53,188.01,187.41,187.97,187.77
411,187.50,187.88,187.01,187.70,187.77
412,187.46,187.92,187.09,187.69,187.77
413,188.31,188.61,188.01,188.07,187.69
414,187.92,188.01,186.68,187.10,187.31
415,186.72,187.40,186.56,186.98,186.99
416,187.16,188.20,185.73,186.62,186.97
417,186.75,187.81,186.72,187.54,187.19
418,187.46,187.74,186.68,187.23,187.14
419,186.90,187.02,185.92,186.70,186.90
420,186.69,187.00,185.54,186.71,186.99
421,187.57,187.98,186.98,187.55,187.47
422,187.84,188.20,187.11,188.12,187.90
423,187.96,188.28,187.49,188.10,187.79
424,187.77,188.04,187.36,187.67,186.64
425,186.35,186.40,183.15,183.18,185.07
426,182.42,186.21,182.35,185.81,184.51
427,184.52,184.79,182.51,183.14,183.84
428,183.19,184.40,182.51,183.07,183.67
429,182.91,185.28,182.72,184.90,184.20
430,184.28,184.46,183.49,184.18,184.32
431,184.84,185.49,183.89,184.22,184.32
432,185.08,185.24,184.19,184.23,184.84
433,184.93,186.48,184.24,186.30,186.00
434,187.32,187.77,187.07,187.47,186.72
435,187.07,187.21,186.35,186.44,186.31
436,185.61,185.79,184.74,184.93,185.75
437,184.77,186.18,184.40,186.08,186.02
438,186.31,187.16,185.34,187.01,186.29
439,186.80,187.20,184.76,185.31,186.12
440,186.15,187.42,185.90,186.71,186.23
441,186.30,186.49,185.62,186.26,186.10
442,186.38,186.60,184.72,185.31,185.83
443,185.94,186.56,185.88,186.13,185.96
444,185.91,186.49,185.37,186.26,186.05
445,186.54,186.71,184.89,185.62,185.97
446,186.59,187.06,186.44,186.59,185.70
447,186.16,186.23,183.50,184.24,184.90
448,184.37,185.00,183.87,184.48,184.33
449,183.14,184.37,182.32,183.87,184.04
450,184.86,185.32,183.89,183.97,183.83
451,183.94,184.20,183.15,183.33,183.84
452,184.93,184.99,184.10,184.48,184.30
453,184.74,185.28,184.38,184.97,184.70
454,184.61,185.18,183.96,184.62,184.75
455,184.62,184.80,183.66,184.71,184.89
456,185.59,185.87,185.14,185.50,185.08
457,185.31,185.57,184.71,184.87,184.89
458,184.04,185.09,183.80,184.50,184.47
459,185.23,185.26,183.93,184.01,184.01
460,183.98,184.67,182.75,183.47,183.59
461,183.80,184.03,183.31,183.47,183.08
462,183.80,183.85,180.93,182.15,182.18
463,181.84,182.22,180.61,181.05,181.18
464,181.26,181.48,179.94,180.22,180.60
465,180.33,181.18,179.88,180.02,181.25
466,180.02,184.03,180.02,183.99,183.21
467,183.60,185.39,183.33,184.82,185.00
468,183.32,187.40,183.29,186.78,186.31
469,187.57,188.45,185.78,187.25,186.93
470,186.52,187.06,185.87,186.82,187.01
471,187.34,187.55,186.21,186.96,187.33
472,187.35,188.42,187.14,188.42,187.95
473,187.80,188.30,187.68,188.07,188.36
474,188.22,189.09,188.11,189.03,188.71
475,189.10,189.28,188.43,188.61,189.10
476,189.19,190.06,189.04,190.03,189.76
477,190.35,190.59,189.67,190.41,190.30
478,189.89,190.56,189.69,190.51,190.63
479,190.86,191.25,190.78,191.22,190.78
480,190.91,191.18,190.22,190.32,190.63
481,190.35,191.15,190.05,190.69,190.47
482,191.31,191.48,190.17,190.23,190.16
483,190.54,190.54,189.17,189.53,189.82
484,189.62,190.12,189.27,189.63,189.98
485,190.47,191.11,190.27,190.77,190.72
486,190.96,191.41,190.48,191.37,191.88
487,191.22,193.94,191.10,193.88,193.33
488,193.85,194.83,193.58,194.35,194.44
489,194.58,195.54,194.54,195.53,195.16
490,195.43,195.91,194.88,195.30,195.62
491,195.97,197.10,195.95,196.60,195.83
492,196.30,197.01,194.54,194.98,195.59
493,195.22,196.65,194.99,195.78,195.53
494,196.24,196.31,195.08,195.40,195.63
495,195.58,196.25,195.44,195.83,195.91
496,196.37,196.73,196.13,196.58,196.19
497,196.45,196.63,196.03,196.03,196.07
498,195.89,196.01,195.30,195.70,195.91
499,195.74,195.99,195.55,195.98,195.99
500,196.25,196.87,196.24,196.47,195.87
501,196.73,196.75,194.73,194.85,195.24
502,194.91,195.27,194.36,194.80,194.74
503,195.13,195.22,193.40,194.09,194.75
504,195.40,196.09,194.39,195.57,195.51
505,195.91,196.89,195.90,196.74,196.34
506,196.47,196.74,195.78,196.58,196.75
507,196.69,197.75,196.15,197.29,196.91
508,197.03,197.16,196.60,196.63,196.81
509,196.65,197.49,196.24,196.63,196.79
510,196.55,197.19,195.88,197.19,196.92
511,196.67,196.89,195.33,196.69,196.91
512,196.87,197.45,196.83,197.15,196.86
513,196.50,196.91,196.06,196.45,196.72
514,196.70,196.93,196.15,196.89,196.62
515,196.96,197.10,195.72,196.16,196.53
516,196.84,197.37,196.21,196.88,196.61
517,196.88,196.94,195.60,196.37,196.90
518,196.58,198.04,196.47,197.62,197.76
519,198.58,199.34,198.41,199.34,198.74
520,199.19,199.46,198.85,199.13,198.98
521,199.21,199.35,198.63,198.81,198.56
522,198.12,198.15,196.59,197.58,197.94
523,197.09,197.62,196.51,197.56,197.65
524,197.56,198.48,197.05,197.64,197.71
525,197.64,198.06,196.95,197.77,198.10
526,198.68,199.32,198.37,199.13,198.65
527,198.73,199.13,198.44,198.78,198.84
528,199.17,199.41,198.60,198.79,198.92
529,198.79,199.18,198.24,199.05,199.34
530,199.05,200.53,199.05,200.23,200.15
531,200.58,201.25,200.25,201.02,201.09
532,201.51,202.37,201.49,202.11,202.04
533,201.93,202.93,201.58,202.92,202.94
534,202.70,204.17,202.65,203.98,203.62
535,204.01,204.19,203.05,203.81,203.95
536,203.14,204.13,203.12,204.13,204.37
537,204.50,205.52,204.49,205.34,204.95
538,204.94,205.39,204.77,205.16,205.21
539,205.68,205.70,204.54,205.30,205.35
540,204.45,205.60,204.41,205.56,205.56
541,205.47,206.06,205.22,205.88,205.74
542,205.50,205.74,204.94,205.33,206.22
543,206.99,208.67,206.98,208.20,207.06
544,208.01,208.02,206.84,206.89,207.15
545,206.80,207.18,206.42,207.02,206.83
546,206.22,206.76,205.79,206.40,206.39
547,206.10,206.46,205.58,205.79,205.89
548,206.08,206.34,205.26,205.40,205.64
549,205.53,206.00,204.69,205.66,205.81
550,206.63,206.67,205.43,206.38,206.18
551,206.32,206.53,206.00,206.49,206.28
552,205.94,206.00,205.08,205.70,206.39
553,206.27,207.91,206.04,207.48,206.89
554,207.62,207.70,206.74,207.07,207.00
555,207.34,207.53,206.71,206.71,206.66
556,206.71,207.00,206.09,206.48,205.84
557,207.09,207.21,203.70,203.83,204.70
558,203.87,204.60,203.24,204.31,204.21
559,204.31,205.23,203.72,204.09,204.09
560,204.40,204.97,203.16,203.94,203.99
561,202.26,204.00,201.98,203.73,204.22
562,203.43,205.64,203.31,205.22,204.89
563,204.93,205.64,204.70,205.41,205.46
564,205.35,206.26,205.17,206.06,205.72
565,205.72,206.25,205.53,205.58,205.59
566,205.63,205.84,203.99,205.22,205.36
567,204.94,205.44,204.55,205.36,205.19
568,206.04,207.02,204.54,204.75,205.06
569,204.88,205.84,204.44,205.32,205.13
570,205.07,205.81,204.62,205.11,205.17
571,205.25,206.04,204.70,205.23,205.10
572,204.85,205.09,203.49,204.99,204.75
573,204.71,204.90,203.87,204.09,204.05
574,203.75,204.49,202.77,202.77,203.65
575,203.29,204.56,203.09,204.56,203.93
576,203.82,204.49,203.26,203.95,204.01
577,204.52,204.89,203.35,203.58,204.14
578,204.20,205.68,203.87,205.23,204.70
579,205.16,205.21,204.18,204.58,205.37
580,206.84,207.04,204.55,206.83,206.56
581,207.47,208.38,207.39,208.03,207.58
582,208.00,208.89,207.86,207.90,207.92
583,208.22,208.38,207.54,208.08,207.93
584,208.34,208.37,207.49,207.62,207.89
585,208.15,208.57,207.73,208.15,208.03
586,208.29,208.41,207.81,208.22,208.12
587,208.22,208.32,207.29,207.97,208.14
588,208.28,208.36,207.36,208.22,208.38
589,208.59,209.05,208.15,209.04,208.78
590,209.08,209.23,208.57,209.00,208.94
591,209.26,209.46,208.46,208.81,208.95
592,208.77,209.18,208.56,209.18,208.96
593,208.73,208.92,207.67,208.76,208.81
594,208.50,208.80,208.14,208.41,208.83
595,208.84,209.68,208.82,209.56,209.06
596,209.86,209.88,208.97,209.37,208.38
597,209.37,209.37,205.59,205.65,206.98
598,205.57,207.34,205.31,206.48,206.81
599,206.97,208.50,206.92,207.82,207.74
600,208.34,209.04,208.27,208.88,208.68
601,209.25,209.51,208.87,209.34,209.34
602,209.58,209.93,209.24,209.83,209.95
603,210.34,211.11,210.13,210.83,210.51
604,210.64,210.96,210.56,210.79,210.71
605,210.47,210.86,210.31,210.61,210.71
606,210.90,210.94,209.86,210.55,211.07
607,211.02,212.25,210.73,212.23,211.95
608,212.28,213.09,211.98,212.93,212.60
609,212.76,213.05,212.58,212.78,212.62
610,212.21,212.77,212.02,212.10,212.40
611,212.44,212.72,211.77,212.49,212.42
612,212.59,213.07,212.06,212.59,212.46
613,212.87,213.67,211.00,212.27,212.38
614,212.03,212.28,211.37,212.23,212.53
615,212.77,213.32,212.42,213.27,212.89
616,213.54,213.54,212.17,213.00,212.92
617,211.63,212.71,211.36,212.59,212.79
618,212.75,212.80,211.75,212.63,213.07
619,213.46,214.46,213.37,214.40,213.50
620,214.04,214.05,212.94,212.96,213.27
621,213.35,213.46,212.43,212.90,212.96
622,212.91,213.41,212.63,212.81,212.91
623,212.87,213.39,212.48,213.06,212.97
624,213.74,214.16,212.99,213.20,212.75
625,212.98,213.28,211.47,211.48,212.41
626,212.51,213.58,212.27,213.38,212.41
627,213.53,213.58,210.28,211.50,212.08
628,212.32,212.69,211.70,211.90,211.97
629,212.84,213.28,212.25,212.25,212.21
630,212.62,212.96,211.81,212.75,212.11
631,211.97,212.10,210.62,210.80,211.71
632,211.38,212.32,210.81,212.17,211.92
633,212.17,212.77,211.86,212.40,212.30
634,212.40,212.55,211.06,212.24,212.73
635,213.21,214.00,213.21,213.83,213.53
636,213.84,214.31,213.61,214.19,214.31
637,214.19,215.55,214.09,215.19,214.90
638,215.11,215.50,214.99,215.16,215.21
639,214.75,215.33,214.41,215.28,215.57
640,215.59,216.45,215.59,216.44,216.13
641,216.70,216.82,215.99,216.54,216.41
642,215.96,216.37,215.73,216.35,216.40
643,216.27,216.44,215.82,216.29,216.46
644,217.05,217.15,216.59,216.82,216.67
645,217.11,217.15,216.57,216.83,216.74
646,217.29,217.33,215.30,216.63,216.61
647,216.15,216.50,215.69,216.37,216.44
648,216.78,216.87,216.04,216.25,216.43
649,216.86,216.89,216.21,216.73,216.62
650,216.87,216.98,215.90,216.84,216.69
651,216.72,216.75,216.14,216.42,216.65
652,216.91,217.15,216.43,216.81,216.81
653,216.88,217.22,216.78,217.22,216.93
654,216.90,218.13,216.30,216.68,216.69
655,215.99,216.72,215.63,216.67,215.86
656,215.83,215.96,213.56,213.61,214.64
657,213.84,214.53,213.60,213.93,214.55
658,215.22,216.27,215.18,216.05,215.45
659,216.44,216.45,215.72,216.02,215.92
660,216.55,216.95,215.97,216.40,215.34
661,215.79,216.10,213.03,213.03,213.87
662,212.86,213.99,212.25,212.69,213.05
663,212.63,213.12,211.92,212.86,213.42
664,213.45,215.24,213.43,215.09,214.23
665,214.11,214.74,213.96,214.31,214.32
666,214.70,214.86,213.60,213.81,214.12
667,214.61,215.24,214.17,214.31,214.21
668,214.85,214.88,213.90,214.32,214.41
669,213.00,214.83,212.89,214.57,214.83
670,214.55,215.86,214.37,215.59,215.66
671,216.21,217.13,215.62,216.88,216.51
672,217.26,217.62,217.04,217.19,216.65
673,216.68,216.91,214.66,215.63,216.25
674,216.31,216.70,215.78,216.37,216.21
675,216.67,216.69,215.93,216.34,216.34
676,216.05,216.55,215.84,216.09,216.83
677,217.36,218.47,217.35,218.39,217.97
678,218.76,219.16,218.57,219.13,218.86
679,218.84,219.27,218.72,219.23,219.16
680,218.91,219.36,218.73,219.16,219.28
681,219.01,219.54,218.91,219.46,219.51
682,219.83,220.28,219.53,219.92,219.84
683,220.17,220.23,219.82,220.14,220.06
684,220.23,220.34,219.22,220.22,220.03
685,220.06,220.15,219.46,219.63,219.79
686,219.33,219.84,219.31,219.68,219.57
687,219.42,219.77,218.48,219.23,219.42
688,219.66,219.91,219.12,219.36,219.59
689,220.06,220.60,219.17,220.21,220.08
690,219.93,220.56,219.84,220.48,220.62
691,220.47,221.33,220.28,221.25,221.31
692,221.48,222.21,221.31,222.21,222.06
693,222.21,222.71,222.13,222.69,222.64
694,222.54,223.20,222.42,222.95,223.22
695,223.29,224.29,222.99,224.27,223.81
696,223.82,224.31,223.56,224.02,223.96
697,224.25,224.31,223.38,223.65,223.94
698,224.22,224.62,223.67,224.24,224.17
699,224.14,224.59,223.97,224.59,224.39
700,224.27,224.62,224.02,224.25,224.42
701,224.70,224.81,224.25,224.53,224.55
702,224.76,225.02,224.41,224.83,224.79
703,224.78,225.03,224.56,224.99,225.00
704,225.37,225.41,225.01,225.21,225.20
705,224.42,225.30,224.00,225.27,225.53
706,226.07,226.46,225.25,226.43,225.87
707,226.76,226.78,225.47,225.55,225.82
708,225.98,226.18,225.59,225.95,225.57
709,225.61,225.73,223.69,224.83,225.28
710,225.44,225.72,225.00,225.12,225.56
711,225.87,227.12,225.13,226.96,226.22
712,225.87,226.86,225.81,226.11,226.39
713,226.49,226.72,226.17,226.47,226.49
714,227.25,227.59,226.40,226.76,226.72
715,226.69,226.99,225.62,226.85,227.04
716,227.01,227.66,226.60,227.61,227.49
717,227.48,228.09,227.41,227.96,227.80
718,228.07,228.40,227.29,227.81,227.91
719,227.63,228.29,227.35,228.19,227.86
720,226.98,227.56,225.77,227.36,227.57
721,226.98,227.47,226.66,227.29,227.38
722,226.61,227.73,226.57,227.50,227.26
723,226.69,227.08,225.91,226.98,226.87
724,226.00,226.53,225.13,225.84,226.69
725,226.79,228.13,226.75,227.76,227.10
