Datetime,Open,High,Low,Close
,QQQ,QQQ,QQQ,QQQ
2015-06-01 00:00:00,102.24,102.314,101.205,102.037
2015-06-02 00:00:00,101.658,102.212,101.159,101.713
2015-06-03 00:00:00,102.176,102.397,101.769,102.018
2015-06-04 00:00:00,101.446,102.092,100.919,101.242
2015-06-05 00:00:00,101.122,101.362,100.383,101.002
2015-06-08 00:00:00,100.956,101.03,99.773,99.976
2015-06-09 00:00:00,99.736,100.17,99.061,99.81
2015-06-10 00:00:00,100.152,101.473,100.041,101.178
2015-06-11 00:00:00,101.519,101.787,101.15,101.325
2015-06-12 00:00:00,100.789,101.002,100.355,100.494
2015-06-15 00:00:00,99.745,100.152,99.163,99.995
2015-06-16 00:00:00,99.893,100.706,99.847,100.54
2015-06-17 00:00:00,100.706,101.141,100.198,100.817
2015-06-18 00:00:00,101.187,102.462,101.131,102.286
2015-06-19 00:00:00,102.336,102.42,101.707,101.781
2015-06-22 00:00:00,102.531,102.837,102.299,102.531
2015-06-23 00:00:00,102.642,102.707,102.188,102.614
2015-06-24 00:00:00,102.494,102.929,102.059,102.086
