Datetime,Open,High,Low,Close
,GC=F,GC=F,GC=F,GC=F
2015-12-10 00:00:00,1073.0,1076.3,1071.7,1073.1
2015-12-11 00:00:00,1067.8,1079.4,1064.4,1076.9
2015-12-14 00:00:00,1074.0,1076.7,1060.0,1064.7
2015-12-15 00:00:00,1064.6,1066.2,1061.8,1062.9
2015-12-16 00:00:00,1064.8,1078.7,1064.3,1078.0
2015-12-17 00:00:00,1072.6,1072.6,1050.5,1050.8
2015-12-18 00:00:00,1053.7,1070.3,1052.7,1066.2
2015-12-21 00:00:00,1070.2,1081.9,1070.2,1081.9
2015-12-22 00:00:00,1078.6,1078.6,1073.8,1074.8
2015-12-23 00:00:00,1074.5,1074.8,1069.4,1069.4
2015-12-24 00:00:00,1074.3,1077.8,1073.5,1077.2
2015-12-28 00:00:00,1077.9,1098.8,1070.5,1070.5
2015-12-29 00:00:00,1079.1,1079.7,1077.5,1077.5
2015-12-30 00:00:00,1068.6,1070.2,1059.7,1060.1
2015-12-31 00:00:00,1061.9,1062.0,1058.5,1060.3
2016-01-04 00:00:00,1063.4,1082.5,1063.2,1075.1
2016-01-05 00:00:00,1075.6,1081.5,1075.3,1078.4
2016-01-06 00:00:00,1081.6,1093.7,1081.6,1091.9
2016-01-07 00:00:00,1091.6,1109.4,1091.6,1107.7
2016-01-08 00:00:00,1111.1,1111.1,1093.0,1097.8
2016-01-11 00:00:00,1105.7,1107.9,1096.5,1096.5
2016-01-12 00:00:00,1093.8,1098.5,1084.0,1085.6
2016-01-13 00:00:00,1081.5,1093.9,1081.5,1087.5
2016-01-14 00:00:00,1091.5,1091.5,1073.7,1073.9
2016-01-15 00:00:00,1085.0,1095.8,1081.8,1091.5
2016-01-19 00:00:00,1089.8,1094.4,1084.9,1089.9
2016-01-20 00:00:00,1099.8,1109.8,1099.8,1107.1
2016-01-21 00:00:00,1103.6,1103.6,1094.1,1099.1
2016-01-22 00:00:00,1098.0,1103.2,1097.2,1097.2
2016-01-25 00:00:00,1099.3,1109.3,1099.3,1106.2
2016-01-26 00:00:00,1115.1,1121.7,1114.3,1121.7
2016-01-27 00:00:00,1117.8,1117.8,1115.8,1116.1
2016-01-28 00:00:00,1125.4,1125.7,1109.8,1115.6
2016-01-29 00:00:00,1114.4,1118.6,1108.8,1116.4
2016-02-01 00:00:00,1116.7,1130.0,1115.3,1127.9
2016-02-02 00:00:00,1128.3,1131.4,1123.0,1127.3
2016-02-03 00:00:00,1128.5,1146.0,1125.0,1141.3
2016-02-04 00:00:00,1142.5,1157.6,1141.0,1157.6
2016-02-05 00:00:00,1155.6,1174.8,1146.0,1157.8
2016-02-08 00:00:00,1173.5,1200.4,1165.0,1197.9
2016-02-09 00:00:00,1188.7,1199.2,1186.7,1198.7
2016-02-10 00:00:00,1189.8,1197.7,1182.1,1194.7
2016-02-11 00:00:00,1205.6,1260.8,1204.6,1247.9
2016-02-12 00:00:00,1247.8,1247.8,1233.5,1239.1
2016-02-16 00:00:00,1233.1,1233.6,1193.6,1207.9
2016-02-17 00:00:00,1196.5,1212.9,1196.5,1211.1
2016-02-18 00:00:00,1209.6,1239.2,1201.6,1226.1
2016-02-19 00:00:00,1230.8,1232.8,1221.8,1230.4
2016-02-22 00:00:00,1226.1,1226.1,1203.0,1209.5
2016-02-23 00:00:00,1207.4,1226.1,1207.4,1222.3
2016-02-24 00:00:00,1230.0,1250.1,1230.0,1238.7
2016-02-25 00:00:00,1239.4,1241.5,1235.0,1238.2
2016-02-26 00:00:00,1232.4,1239.1,1212.2,1219.8
2016-02-29 00:00:00,1218.6,1241.0,1218.6,1233.9
2016-03-01 00:00:00,1240.5,1248.4,1229.0,1230.3
2016-03-02 00:00:00,1232.8,1242.6,1226.0,1241.1
2016-03-03 00:00:00,1238.4,1267.9,1238.0,1257.4
2016-03-04 00:00:00,1263.0,1279.9,1250.9,1269.9
2016-03-07 00:00:00,1259.8,1272.3,1259.7,1263.2
2016-03-08 00:00:00,1268.7,1276.3,1261.0,1262.1
2016-03-09 00:00:00,1254.5,1260.0,1244.8,1256.6
2016-03-10 00:00:00,1250.0,1273.0,1237.5,1272.0
2016-03-11 00:00:00,1270.0,1280.7,1249.4,1258.7
2016-03-14 00:00:00,1256.0,1258.0,1234.5,1244.4
2016-03-15 00:00:00,1228.3,1236.0,1228.0,1230.4
2016-03-16 00:00:00,1229.5,1263.8,1228.9,1229.3
2016-03-17 00:00:00,1261.5,1270.1,1255.9,1264.5
2016-03-18 00:00:00,1257.1,1264.4,1251.5,1253.8
2016-03-21 00:00:00,1256.2,1256.2,1243.4,1243.8
2016-03-22 00:00:00,1244.0,1252.4,1243.8,1248.2
2016-03-23 00:00:00,1247.7,1247.7,1218.6,1223.7
2016-03-24 00:00:00,1214.2,1221.4,1214.2,1221.4
2016-03-28 00:00:00,1211.5,1222.2,1210.0,1219.9
2016-03-29 00:00:00,1217.8,1235.6,1217.7,1235.6
2016-03-30 00:00:00,1241.4,1245.0,1223.4,1226.9
2016-03-31 00:00:00,1225.6,1239.6,1224.5,1234.2
2016-04-01 00:00:00,1232.3,1235.2,1209.2,1222.2
2016-04-04 00:00:00,1221.7,1222.3,1215.0,1218.0
2016-04-05 00:00:00,1215.4,1236.7,1215.4,1228.4
2016-04-06 00:00:00,1230.4,1230.4,1217.6,1222.5
2016-04-07 00:00:00,1224.8,1242.9,1224.6,1236.2
2016-04-08 00:00:00,1241.0,1242.8,1232.0,1242.5
2016-04-11 00:00:00,1241.5,1258.7,1241.5,1256.7
2016-04-12 00:00:00,1260.0,1261.7,1253.7,1259.4
2016-04-13 00:00:00,1256.5,1256.9,1241.3,1246.8
2016-04-14 00:00:00,1231.4,1243.7,1224.5,1225.0
2016-04-15 00:00:00,1225.7,1235.0,1225.7,1233.1
2016-04-18 00:00:00,1238.7,1241.1,1232.2,1233.6
2016-04-19 00:00:00,1231.6,1256.2,1228.8,1253.0
2016-04-20 00:00:00,1256.1,1256.1,1243.0,1253.2
2016-04-21 00:00:00,1247.7,1270.6,1247.6,1249.0
2016-04-22 00:00:00,1248.5,1248.5,1228.0,1228.7
2016-04-25 00:00:00,1231.6,1240.9,1231.6,1238.9
2016-04-26 00:00:00,1239.8,1244.2,1233.0,1242.2
2016-04-27 00:00:00,1248.6,1249.5,1248.6,1249.2
2016-04-28 00:00:00,1245.9,1270.1,1238.5,1265.5
2016-04-29 00:00:00,1267.3,1295.5,1267.2,1289.2
2016-05-02 00:00:00,1292.1,1304.4,1290.4,1294.7
2016-05-03 00:00:00,1292.7,1301.5,1284.5,1290.7
2016-05-04 00:00:00,1286.9,1290.0,1273.0,1273.3
2016-05-05 00:00:00,1282.9,1286.0,1270.8,1271.4
2016-05-06 00:00:00,1278.6,1295.6,1276.9,1292.9
2016-05-09 00:00:00,1286.5,1286.5,1262.3,1265.6
2016-05-10 00:00:00,1265.1,1267.4,1258.7,1263.9
2016-05-11 00:00:00,1266.9,1279.2,1266.9,1274.6
2016-05-12 00:00:00,1267.0,1281.2,1264.0,1270.3
2016-05-13 00:00:00,1271.4,1275.7,1264.6,1271.9
2016-05-16 00:00:00,1272.8,1287.8,1272.8,1273.4
2016-05-17 00:00:00,1272.5,1281.6,1270.8,1276.2
2016-05-18 00:00:00,1276.4,1276.4,1256.8,1273.7
2016-05-19 00:00:00,1248.0,1255.5,1247.5,1254.2
2016-05-20 00:00:00,1256.6,1256.6,1252.4,1252.4
2016-05-23 00:00:00,1251.6,1251.6,1247.5,1251.1
2016-05-24 00:00:00,1240.0,1240.0,1228.2,1228.9
2016-05-25 00:00:00,1219.3,1223.5,1218.6,1223.5
2016-05-26 00:00:00,1232.6,1232.6,1220.1,1220.1
2016-05-27 00:00:00,1220.3,1223.2,1206.4,1213.8
2016-05-31 00:00:00,1212.5,1217.6,1199.0,1214.8
2016-06-01 00:00:00,1215.7,1219.8,1205.4,1211.9
2016-06-02 00:00:00,1212.4,1217.0,1209.6,1209.8
2016-06-03 00:00:00,1209.1,1244.5,1206.4,1240.1
2016-06-06 00:00:00,1244.4,1247.3,1240.0,1244.6
2016-06-07 00:00:00,1244.0,1244.9,1236.5,1244.4
2016-06-08 00:00:00,1247.6,1264.0,1247.3,1259.8
2016-06-09 00:00:00,1262.5,1271.4,1258.1,1270.2
2016-06-10 00:00:00,1267.6,1278.0,1265.3,1273.4
2016-06-13 00:00:00,1276.2,1287.3,1273.0,1284.4
2016-06-14 00:00:00,1281.8,1289.7,1277.8,1285.6
2016-06-15 00:00:00,1284.6,1296.2,1278.8,1285.8
2016-06-16 00:00:00,1296.3,1316.4,1281.1,1296.1
2016-06-17 00:00:00,1280.3,1300.1,1280.3,1292.5
2016-06-20 00:00:00,1288.9,1291.2,1280.3,1290.0
2016-06-21 00:00:00,1293.9,1293.9,1266.3,1270.5
2016-06-22 00:00:00,1267.0,1269.2,1264.9,1268.0
2016-06-23 00:00:00,1263.4,1270.5,1255.2,1261.2
2016-06-24 00:00:00,1253.7,1355.6,1253.7,1320.0
2016-06-27 00:00:00,1330.0,1331.7,1320.0,1322.5
2016-06-28 00:00:00,1314.8,1315.6,1314.1,1315.3
2016-06-29 00:00:00,1311.6,1327.4,1311.6,1323.9
2016-06-30 00:00:00,1315.8,1323.5,1314.5,1318.4
2016-07-01 00:00:00,1324.5,1344.2,1321.9,1336.7
2016-07-05 00:00:00,1342.2,1356.8,1339.7,1356.4
2016-07-06 00:00:00,1359.0,1374.9,1359.0,1364.9
2016-07-07 00:00:00,1366.8,1368.6,1350.5,1360.1
2016-07-08 00:00:00,1361.3,1365.8,1335.0,1356.6
2016-07-11 00:00:00,1371.7,1371.8,1353.0,1355.0
2016-07-12 00:00:00,1353.6,1356.0,1330.3,1334.1
2016-07-13 00:00:00,1341.5,1342.4,1336.7,1342.4
2016-07-14 00:00:00,1341.4,1341.4,1322.7,1331.3
2016-07-15 00:00:00,1333.7,1333.7,1322.9,1326.5
2016-07-18 00:00:00,1327.5,1335.0,1326.2,1328.4
2016-07-19 00:00:00,1328.5,1333.2,1326.4,1331.5
2016-07-20 00:00:00,1331.0,1337.5,1315.5,1318.8
2016-07-21 00:00:00,1312.8,1330.5,1312.8,1330.5
2016-07-22 00:00:00,1330.7,1330.7,1320.4,1323.1
2016-07-25 00:00:00,1315.7,1319.3,1313.8,1319.3
2016-07-26 00:00:00,1315.2,1320.7,1315.2,1320.7
2016-07-27 00:00:00,1326.0,1326.6,1326.0,1326.6
2016-07-28 00:00:00,1339.5,1344.3,1330.1,1332.3
2016-07-29 00:00:00,1333.2,1353.3,1325.8,1349.0
2016-08-01 00:00:00,1348.8,1353.5,1345.6,1351.4
2016-08-02 00:00:00,1352.1,1366.0,1346.6,1364.4
2016-08-03 00:00:00,1362.4,1364.7,1353.3,1356.1
2016-08-04 00:00:00,1354.4,1361.6,1347.0,1358.8
2016-08-05 00:00:00,1357.6,1360.8,1333.7,1336.4
2016-08-08 00:00:00,1330.0,1335.4,1327.8,1333.4
2016-08-09 00:00:00,1331.8,1339.4,1328.5,1339.0
2016-08-10 00:00:00,1344.8,1354.2,1344.3,1344.3
2016-08-11 00:00:00,1341.6,1350.4,1334.8,1342.5
2016-08-12 00:00:00,1336.8,1351.8,1333.2,1335.8
2016-08-15 00:00:00,1336.5,1340.6,1333.6,1340.3
2016-08-16 00:00:00,1342.2,1355.0,1341.0,1350.5
2016-08-17 00:00:00,1345.5,1347.3,1338.6,1342.7
2016-08-18 00:00:00,1351.3,1354.4,1348.2,1351.2
2016-08-19 00:00:00,1350.1,1350.1,1338.6,1340.4
2016-08-22 00:00:00,1334.4,1337.7,1333.3,1337.7
2016-08-23 00:00:00,1337.0,1341.2,1334.3,1340.6
2016-08-24 00:00:00,1337.2,1337.2,1322.9,1324.4
2016-08-25 00:00:00,1321.4,1324.0,1317.0,1320.1
2016-08-26 00:00:00,1323.8,1340.5,1320.1,1321.5
2016-08-29 00:00:00,1315.0,1323.0,1315.0,1322.9
2016-08-30 00:00:00,1322.0,1322.1,1308.0,1311.7
2016-08-31 00:00:00,1310.3,1313.7,1306.3,1306.9
2016-09-01 00:00:00,1305.3,1313.1,1301.5,1312.2
2016-09-02 00:00:00,1309.6,1326.7,1309.2,1322.1
