Datetime,Open,High,Low,Close,Volume
2025-09-08 13:30:00,6498.09,6498.09,6491.14,6493.63,19178339
2025-09-08 13:32:00,6493.82,6494.96,6492.82,6494.2,28403135
2025-09-08 13:34:00,6494.34,6498.97,6493.59,6498.75,25496169
2025-09-08 13:36:00,6499.08,6501.68,6498.67,6498.97,23021057
2025-09-08 13:38:00,6499.11,6499.66,6491.77,6491.77,19932536
2025-09-08 13:40:00,6492.05,6498.64,6492.05,6498.6,21872063
2025-09-08 13:42:00,6498.65,6499.68,6495.28,6497.75,20008447
2025-09-08 13:44:00,6497.64,6497.9,6493.26,6494.7,25819031
2025-09-08 13:46:00,6494.69,6495.22,6491.49,6491.69,20273370
2025-09-08 13:48:00,6491.79,6498.82,6491.79,6498.12,20133784
2025-09-08 13:50:00,6497.88,6497.88,6492.76,6496.04,21642757
2025-09-08 13:52:00,6495.81,6496.46,6493.73,6494.72,17603819
2025-09-08 13:54:00,6494.65,6499.9,6494.65,6499.9,16704023
2025-09-08 13:56:00,6499.7,6500.08,6497.05,6498.39,16063823
2025-09-08 13:58:00,6498.42,6498.57,6494.43,6494.95,15465569
2025-09-08 14:00:00,6494.04,6494.41,6490.29,6490.63,20175698
2025-09-08 14:02:00,6490.46,6493.68,6490.46,6493.13,17631313
2025-09-08 14:04:00,6493.22,6494.33,6492.07,6493.69,17365453
2025-09-08 14:06:00,6493.51,6496.8,6493.51,6495.99,14708824
2025-09-08 14:08:00,6496.15,6497.15,6494.32,6495.15,14661270
2025-09-08 14:10:00,6495.14,6496.49,6494.25,6495.9,13717429
2025-09-08 14:12:00,6496.03,6496.03,6492.99,6493.85,16031663
2025-09-08 14:14:00,6494.02,6494.73,6492.21,6493.24,15442189
2025-09-08 14:16:00,6493.08,6493.23,6490.58,6490.58,13956235
2025-09-08 14:18:00,6490.57,6491.47,6487.73,6489.39,13924438
2025-09-08 14:20:00,6489.42,6490.14,6488.31,6488.85,13417705
2025-09-08 14:22:00,6489.03,6492.15,6488.97,6491.7,13350827
2025-09-08 14:24:00,6491.68,6492.73,6490.32,6490.85,12748772
