Datetime,Open,High,Low,Close,Volume
2025-09-08 07:00:00,669.5,669.7,669.453,669.7,822
2025-09-08 07:02:00,669.5,669.5,669.5,669.5,0
2025-09-08 07:10:00,672.0,672.0,672.0,672.0,0
2025-09-08 07:20:00,670.0,670.0,670.0,670.0,1534
2025-09-08 08:56:00,669.9,670.0,669.9,670.0,5
2025-09-08 08:58:00,670.0,670.0,670.0,670.0,0
2025-09-08 12:12:00,669.3,669.3,669.3,669.3,1541
2025-09-08 12:18:00,669.5,669.5,669.5,669.5,14
2025-09-08 13:50:00,669.9,669.9,669.9,669.9,187
2025-09-08 13:58:00,669.9,669.9,669.9,669.9,230
2025-09-08 14:04:00,669.8,669.8,669.8,669.8,947
2025-09-08 14:06:00,669.9,670.1,669.9,670.1,35
2025-09-08 14:08:00,670.0,670.0,669.8,669.8,18
2025-09-08 14:10:00,670.1,670.1,670.1,670.1,67
2025-09-08 14:12:00,669.8,669.8,669.8,669.8,52
2025-09-08 14:14:00,669.6,669.6,669.6,669.6,6
2025-09-08 14:16:00,669.6,669.6,669.5,669.5,98
2025-09-08 14:18:00,669.5,669.5,669.5,669.5,69
2025-09-08 14:28:00,670.3,670.3,670.3,670.3,48
2025-09-08 14:30:00,670.5,670.5,670.5,670.5,202
2025-09-08 14:32:00,670.6,670.6,670.3,670.3,221
2025-09-08 14:34:00,670.3,670.3,670.3,670.3,243
2025-09-08 14:36:00,670.3,670.5,670.3,670.5,279
2025-09-08 14:38:00,670.4,670.7,670.4,670.7,257
2025-09-08 14:40:00,670.6,670.7,670.6,670.7,306
2025-09-08 14:42:00,670.8,670.8,670.8,670.8,268
2025-09-08 14:44:00,670.8,670.8,670.8,670.8,252
2025-09-08 14:46:00,670.8,671.1,670.8,671.1,308
2025-09-08 14:48:00,670.9,671.0,670.9,671.0,309
2025-09-08 14:52:00,670.8,670.9,670.8,670.9,112
2025-09-08 14:54:00,670.9,671.0,670.9,670.9,182
2025-09-08 14:56:00,671.2,671.2,671.2,671.2,40
2025-09-08 15:26:00,671.1,671.1,671.1,671.1,0
2025-09-09 07:00:00,671.6,671.6,671.5,671.5,89
2025-09-09 07:02:00,674.3,674.3,674.3,674.3,0
