Datetime,Open,High,Low,Close,Volume
,EQQQ.L,EQQQ.L,EQQQ.L,EQQQ.L,EQQQ.L
2025-09-08 07:00:00,42959.0,42959.0,42912.0,42941.0,6
2025-09-08 07:02:00,42932.301,42932.301,42930.801,42931.922,54
2025-09-08 07:04:00,42946.0,42946.0,42926.0,42946.0,39
2025-09-08 07:06:00,42946.0,42972.5,42924.0,42972.5,310
2025-09-08 07:08:00,42963.078,42967.949,42963.078,42967.949,19
2025-09-08 07:10:00,42968.953,42983.949,42968.953,42983.613,41
2025-09-08 07:12:00,42974.352,42974.352,42926.0,42942.0,56
2025-09-08 07:14:00,42962.527,42962.527,42943.0,42948.0,64
2025-09-08 07:16:00,42948.0,42981.0,42923.0,42939.0,11
2025-09-08 07:18:00,42944.0,42982.25,42936.0,42942.0,7
2025-09-08 07:20:00,42959.0,42990.0,42947.0,42960.0,73
2025-09-08 07:22:00,42959.0,42990.0,42941.0,42990.0,8
2025-09-08 07:24:00,42986.0,42990.0,42958.0,42958.0,14
2025-09-08 07:26:00,42953.0,42972.0,42944.0,42944.0,5
2025-09-08 07:28:00,42936.0,42967.0,42935.0,42952.0,1652
2025-09-08 07:30:00,42954.0,42959.0,42940.0,42959.0,52
2025-09-08 07:32:00,42958.0,42984.0,42945.0,42984.0,25
2025-09-08 07:34:00,42985.0,42987.0,42928.0,42932.0,17
2025-09-08 07:36:00,42932.0,42977.0,42928.0,42943.0,31
2025-09-08 07:38:00,42926.0,42939.0,42926.0,42939.0,60
2025-09-08 07:40:00,42938.0,42942.0,42937.0,42942.0,23
2025-09-08 07:42:00,42942.0,42949.0,42937.0,42943.0,16
2025-09-08 07:44:00,42956.0,42960.0,42956.0,42960.0,3
2025-09-08 07:46:00,42955.949,42962.0,42946.0,42946.0,16
2025-09-08 07:48:00,42956.0,42956.0,42941.0,42947.0,1898
2025-09-08 07:50:00,42946.0,42958.0,42945.0,42951.0,1931
2025-09-08 07:52:00,42941.0,42947.0,42935.0,42935.0,156
2025-09-08 07:54:00,42941.0,42955.0,42941.0,42943.0,0
2025-09-08 07:56:00,42942.0,42948.0,42938.0,42947.0,2109
2025-09-08 07:58:00,42941.398,42952.0,42927.0,42947.0,2110
2025-09-08 08:00:00,42951.0,42951.0,42923.125,42931.0,2176
2025-09-08 08:02:00,42915.0,42915.0,42900.961,42900.961,2199
2025-09-08 08:04:00,42904.0,42921.0,42904.0,42921.0,17
2025-09-08 08:06:00,42926.801,42926.801,42920.0,42926.0,2226
2025-09-08 08:08:00,42929.0,42936.0,42919.0,42932.0,2
2025-09-08 08:10:00,42929.0,42950.0,42921.992,42940.949,2267
2025-09-08 08:12:00,42935.0,42935.0,42922.0,42930.949,2269
2025-09-08 08:14:00,42937.0,42944.0,42934.0,42939.0,2270
2025-09-08 08:16:00,42929.0,42943.0,42929.0,42943.0,5
2025-09-08 08:18:00,42929.0,42936.0,42929.0,42936.0,12
2025-09-08 08:20:00,42930.0,42949.0,42921.0,42942.0,5
2025-09-08 08:22:00,42932.0,42943.0,42928.0,42942.0,53
2025-09-08 08:24:00,42946.0,42949.0,42946.0,42947.0,2346
2025-09-08 08:26:00,42946.0,42953.0,42940.0,42953.0,1025
2025-09-08 08:28:00,42955.0,42958.0,42950.0,42958.0,8
2025-09-08 08:30:00,42955.0,42961.0,42952.0,42954.0,14
2025-09-08 08:32:00,42954.0,42962.0,42945.0,42962.0,48
2025-09-08 08:34:00,42964.0,42964.0,42953.0,42964.0,3442
2025-09-08 08:36:00,42954.0,42971.102,42954.0,42971.0,3449
2025-09-08 08:38:00,42967.09,42977.0,42967.0,42977.0,32
2025-09-08 08:40:00,42979.0,42979.0,42936.0,42972.0,3487
2025-09-08 08:42:00,42971.0,42974.0,42966.0,42974.0,8
2025-09-08 08:44:00,42987.0,42987.0,42969.0,42971.977,3687
2025-09-08 08:46:00,42970.0,42978.0,42960.0,42964.0,11
2025-09-08 08:48:00,42959.0,42969.0,42959.0,42969.0,0
2025-09-08 08:50:00,42960.0,42973.0,42930.0,42973.0,3737
2025-09-08 08:52:00,42968.0,42975.0,42963.0,42975.0,45
2025-09-08 08:54:00,42975.0,42981.0,42970.0,42970.0,3799
2025-09-08 08:56:00,42970.602,42976.0,42970.0,42976.0,204
2025-09-08 08:58:00,42971.0,42973.0,42969.0,42969.0,4011
2025-09-08 09:00:00,42963.0,42973.0,42932.0,42963.0,3
