Datetime,Open,High,Low,Close,Volume
2023-10-27 07:00:00,434.61,435.04,434.3,434.76,0
2023-10-27 08:00:00,434.73,435.57,434.62,435.57,1312
2023-10-27 09:00:00,435.58,435.58,434.74,434.8,0
2023-10-27 10:00:00,435.03,435.26,434.38,434.38,10995
2023-10-27 11:00:00,434.51,434.51,433.28,433.28,2437
2023-10-27 12:00:00,433.35,434.92,433.2,434.46,3113
2023-10-27 13:00:00,434.7,435.0,432.8,433.25,8782
2023-10-27 14:00:00,432.7,434.14,432.0,433.5,79923
2023-10-27 15:00:00,433.75,434.77,432.84,434.18,20239
2023-10-30 08:00:00,433.33,433.67,432.83,433.2,0
2023-10-30 09:00:00,433.21,433.9,433.21,433.66,6896
2023-10-30 10:00:00,433.72,433.76,433.21,433.46,577
2023-10-30 11:00:00,433.46,433.88,433.43,433.73,0
2023-10-30 12:00:00,433.7,433.78,433.0,433.15,14502
2023-10-30 13:00:00,433.47,435.57,433.3,435.14,4161
2023-10-30 14:00:00,435.106,435.2,432.44,433.01,26890
2023-10-30 15:00:00,433.131,434.27,432.59,434.27,0
2023-10-30 16:00:00,434.19,434.43,433.529,433.62,51216
2023-10-31 08:00:00,434.92,436.51,434.7,436.51,4084
2023-10-31 09:00:00,436.42,436.7,435.78,436.7,2361
2023-10-31 10:00:00,436.73,437.17,436.51,436.92,60932
2023-10-31 11:00:00,436.84,437.22,436.69,436.82,9607
2023-10-31 12:00:00,436.76,437.28,436.15,436.62,8711
2023-10-31 13:00:00,436.45,436.72,434.69,435.14,29480
2023-10-31 14:00:00,434.733,436.85,434.45,436.52,16643
2023-10-31 15:00:00,436.81,436.81,435.76,436.68,16924
2023-10-31 16:00:00,436.7,436.7,435.61,436.2,3062
2023-11-01 08:00:00,437.95,438.17,436.99,437.1,0
2023-11-01 09:00:00,437.11,437.66,436.8,436.86,2720
2023-11-01 10:00:00,436.91,437.35,436.7,437.17,2314
2023-11-01 11:00:00,437.23,437.31,436.54,436.84,0
2023-11-01 12:00:00,436.81,439.25,436.81,438.89,12410
2023-11-01 13:00:00,438.39,440.34,438.32,440.05,2496
2023-11-01 14:00:00,440.07,442.41,439.75,441.81,14878
2023-11-01 15:00:00,441.81,442.1,440.72,441.37,13824
2023-11-01 16:00:00,441.18,441.18,440.29,440.54,0
2023-11-02 08:00:00,444.67,445.7,444.46,445.49,0
2023-11-02 09:00:00,445.59,446.04,445.55,445.72,9703
2023-11-02 10:00:00,445.71,445.79,445.31,445.77,4853
2023-11-02 11:00:00,445.67,446.15,445.67,445.94,690
2023-11-02 12:00:00,445.9,447.8,445.87,447.57,6171
2023-11-02 13:00:00,447.52,448.93,447.16,448.51,7875
2023-11-02 14:00:00,448.57,450.23,447.66,450.22,9946
2023-11-02 15:00:00,450.23,450.25,449.2,449.74,10618
2023-11-02 16:00:00,449.628,449.86,449.33,449.81,3116
2023-11-03 08:00:00,451.15,451.37,451.01,451.19,0
2023-11-03 09:00:00,451.05,451.2,450.694,451.2,2773
2023-11-03 10:00:00,451.29,451.35,450.96,451.04,3509
2023-11-03 11:00:00,451.0,451.52,450.86,451.37,465
2023-11-03 12:00:00,451.54,454.27,451.24,453.89,4637
2023-11-03 13:00:00,453.8,456.27,453.55,455.9,6133
2023-11-03 14:00:00,456.5,456.5,454.56,455.22,9901
2023-11-03 15:00:00,455.37,456.42,454.74,456.35,16547
2023-11-03 16:00:00,456.27,457.35,456.11,456.9,3892
2023-11-06 08:00:00,456.53,456.94,456.33,456.94,0
2023-11-06 09:00:00,456.56,456.93,456.497,456.83,1170
2023-11-06 10:00:00,456.94,457.06,456.66,456.9,1238
2023-11-06 11:00:00,456.85,457.12,456.66,457.02,455
2023-11-06 12:00:00,456.96,456.96,456.51,456.51,2015
2023-11-06 13:00:00,456.85,456.85,456.27,456.54,9148
2023-11-06 14:00:00,456.86,457.24,456.3,456.78,31740
2023-11-06 15:00:00,456.85,457.5,456.0,456.826,23565
2023-11-06 16:00:00,456.79,457.05,456.56,456.76,1172
2023-11-07 08:00:00,455.57,456.3,455.0,456.3,0
2023-11-07 09:00:00,456.18,456.21,455.65,455.69,0
2023-11-07 10:00:00,455.67,456.25,455.492,455.91,10845
2023-11-07 11:00:00,455.87,455.96,455.06,455.71,2241
2023-11-07 12:00:00,455.66,455.98,455.55,455.85,0
2023-11-07 13:00:00,455.92,456.55,455.85,456.55,16575
2023-11-07 14:00:00,456.57,457.01,455.8,456.78,5752
2023-11-07 15:00:00,456.752,458.8,456.73,458.35,0
2023-11-07 16:00:00,458.44,458.48,458.16,458.41,36509
2023-11-08 08:00:00,457.66,458.16,457.39,457.89,0
2023-11-08 09:00:00,457.96,458.11,457.69,457.99,782
2023-11-08 10:00:00,457.96,458.16,457.69,458.12,803
2023-11-08 11:00:00,458.16,458.52,458.06,458.38,838
2023-11-08 12:00:00,458.24,458.54,458.08,458.54,0
2023-11-08 13:00:00,458.62,458.81,458.144,458.65,6694
2023-11-08 14:00:00,458.57,459.41,458.57,459.09,3580
2023-11-08 15:00:00,459.02,459.02,457.86,457.86,0
2023-11-08 16:00:00,458.0,458.51,457.41,457.75,28931
2023-11-09 08:00:00,458.61,459.29,458.2,459.0,0
2023-11-09 09:00:00,458.93,459.14,458.549,458.95,0
2023-11-09 10:00:00,458.98,459.95,458.98,459.77,0
2023-11-09 11:00:00,459.85,459.85,458.99,458.99,7132
2023-11-09 12:00:00,459.15,459.48,459.12,459.46,0
2023-11-09 13:00:00,459.5,460.03,459.45,460.03,0
2023-11-09 14:00:00,459.92,460.21,458.38,459.03,14589
2023-11-09 15:00:00,459.02,459.02,457.48,458.25,6480
2023-11-09 16:00:00,458.43,459.16,458.43,458.93,3922
2023-11-10 08:00:00,456.12,456.16,455.56,455.68,2870
2023-11-10 09:00:00,455.59,455.59,454.77,455.46,936
2023-11-10 10:00:00,455.52,455.52,454.79,455.082,3259
2023-11-10 11:00:00,454.98,455.06,454.41,454.9,1718
2023-11-10 12:00:00,454.99,456.18,454.83,456.18,2618
