Datetime,Open,High,Low,Close,Volume
2025-09-08 07:00:00,8.967,9.007,8.967,9.007,1
2025-09-08 07:02:00,8.972,9.007,8.972,8.988,94
2025-09-08 07:04:00,9.007,9.007,9.007,9.007,18
2025-09-08 07:10:00,9.007,9.007,9.007,9.007,0
2025-09-08 07:12:00,9.007,9.007,9.007,9.007,0
2025-09-08 07:14:00,8.995,9.0,8.995,9.0,22171
2025-09-08 07:24:00,9.01,9.01,9.01,9.01,0
2025-09-08 07:26:00,9.002,9.002,9.002,9.002,22175
2025-09-08 07:32:00,8.995,8.995,8.995,8.995,14
2025-09-08 07:34:00,9.0,9.0,9.0,9.0,1
2025-09-08 07:36:00,8.995,8.995,8.995,8.995,8
2025-09-08 07:52:00,8.99,8.99,8.99,8.99,99
2025-09-08 07:54:00,8.993,8.993,8.993,8.993,2
2025-09-08 08:08:00,8.998,8.998,8.998,8.998,0
2025-09-08 08:18:00,9.0,9.0,9.0,9.0,7
2025-09-08 08:20:00,8.998,8.998,8.988,8.988,59
2025-09-08 08:42:00,8.99,8.99,8.99,8.99,585
2025-09-08 08:58:00,8.988,8.988,8.988,8.988,0
2025-09-08 09:00:00,8.998,8.998,8.998,8.998,107
2025-09-08 09:02:00,8.998,8.998,8.998,8.998,0
2025-09-08 09:26:00,9.005,9.005,9.005,9.005,1
2025-09-08 09:30:00,9.005,9.005,9.005,9.005,3
2025-09-08 09:32:00,9.002,9.002,9.002,9.002,149
2025-09-08 09:34:00,9.0,9.0,9.0,9.0,46
2025-09-08 09:46:00,8.993,8.993,8.993,8.993,0
2025-09-08 09:50:00,9.01,9.01,8.995,8.995,66
2025-09-08 10:00:00,9.01,9.01,9.01,9.01,2
2025-09-08 10:10:00,9.01,9.01,9.01,9.01,3
2025-09-08 10:12:00,9.01,9.01,9.01,9.01,16
2025-09-08 10:22:00,9.01,9.01,9.01,9.01,47
2025-09-08 10:26:00,9.01,9.01,9.01,9.01,0
2025-09-08 10:38:00,9.002,9.012,9.002,9.012,23048
2025-09-08 10:56:00,9.0,9.0,9.0,9.0,15
2025-09-08 11:02:00,9.005,9.005,9.005,9.005,317
2025-09-08 11:10:00,9.005,9.005,9.005,9.005,1
2025-09-08 11:12:00,9.005,9.005,9.005,9.005,8
2025-09-08 11:16:00,9.0,9.0,9.0,9.0,296
2025-09-08 11:52:00,9.005,9.005,9.005,9.005,5
