Datetime,Open,High,Low,Close,Volume
,WFIN.L,WFIN.L,WFIN.L,WFIN.L,WFIN.L
2025-09-08 07:00:00,87.88,88.63,87.54,87.88,4
2025-09-08 07:42:00,88.14,88.14,88.14,88.14,0
2025-09-08 08:02:00,88.16,88.16,88.16,88.16,2
2025-09-08 11:16:00,88.17,88.17,88.17,88.17,1
2025-09-08 11:28:00,88.15,88.15,88.15,88.15,294
2025-09-08 12:14:00,88.08,88.08,88.08,88.08,0
2025-09-08 12:28:00,88.11,88.11,88.11,88.11,1730
2025-09-08 13:02:00,88.121,88.121,88.121,88.121,0
2025-09-08 13:06:00,88.141,88.141,88.141,88.141,340
2025-09-08 13:28:00,88.18,88.18,88.18,88.18,0
2025-09-08 14:10:00,87.93,87.93,87.93,87.93,3
2025-09-08 14:26:00,87.83,87.83,87.83,87.83,1
2025-09-08 14:28:00,87.83,87.852,87.83,87.852,215
2025-09-08 15:28:00,88.18,88.22,88.18,88.22,0
2025-09-09 07:00:00,88.96,88.96,88.96,88.96,0
2025-09-09 07:22:00,88.33,88.33,88.33,88.33,0
2025-09-09 09:00:00,88.19,88.19,88.19,88.19,5
2025-09-09 11:54:00,88.27,88.27,88.27,88.27,206
2025-09-09 12:24:00,88.24,88.24,88.24,88.24,92
2025-09-09 12:34:00,88.24,88.24,88.24,88.24,0
2025-09-09 13:02:00,88.18,88.18,88.18,88.18,2
2025-09-09 14:08:00,88.39,88.39,88.39,88.39,14
2025-09-09 15:06:00,88.69,88.69,88.69,88.69,0
2025-09-10 07:00:00,88.37,88.37,88.37,88.37,0
2025-09-10 07:12:00,88.49,88.49,88.49,88.49,0
2025-09-10 07:52:00,88.641,88.641,88.641,88.641,224
2025-09-10 12:14:00,88.38,88.38,88.37,88.37,0
2025-09-10 13:10:00,88.62,88.62,88.62,88.62,2334
2025-09-10 13:30:00,88.61,88.61,88.61,88.61,0
2025-09-10 13:38:00,88.87,88.87,88.87,88.87,0
2025-09-10 14:32:00,88.77,88.77,88.77,88.77,1300
2025-09-10 14:42:00,88.701,88.701,88.701,88.701,55
2025-09-10 14:44:00,88.69,88.69,88.5,88.5,4189
2025-09-11 07:00:00,89.1,89.1,89.1,89.1,0
2025-09-11 07:26:00,88.56,88.56,88.56,88.56,0
2025-09-11 08:42:00,88.58,88.58,88.58,88.58,0
2025-09-11 09:44:00,88.577,88.577,88.577,88.577,340
2025-09-11 11:56:00,88.615,88.615,88.615,88.615,1462
2025-09-11 12:10:00,88.613,89.395,88.613,89.395,410
2025-09-12 07:00:00,90.08,90.08,88.98,88.98,0
2025-09-12 07:04:00,89.68,89.68,89.68,89.68,6
2025-09-12 07:14:00,89.536,89.536,89.536,89.536,1050
2025-09-12 07:30:00,89.64,89.64,89.64,89.64,0
2025-09-12 07:32:00,89.59,89.59,89.59,89.59,0
2025-09-12 07:42:00,89.51,89.51,89.51,89.51,0
2025-09-12 09:30:00,89.47,89.47,89.47,89.47,0
2025-09-12 09:50:00,89.288,89.288,89.288,89.288,885
2025-09-12 10:30:00,89.46,89.46,89.46,89.46,300
2025-09-12 11:36:00,89.5,89.5,89.5,89.5,0
2025-09-12 13:00:00,89.5,89.5,89.5,89.5,2598
2025-09-12 13:06:00,89.46,89.46,89.46,89.46,0
2025-09-12 14:10:00,89.432,89.432,89.432,89.432,7800
2025-09-12 14:18:00,89.43,89.43,89.43,89.43,0
2025-09-12 14:26:00,89.4,89.4,89.4,89.4,153
2025-09-12 14:42:00,89.34,89.34,89.34,89.34,0
2025-09-12 14:54:00,89.31,89.31,89.31,89.31,22
2025-09-12 14:56:00,89.37,89.37,89.37,89.37,220
2025-09-12 15:28:00,89.28,89.28,89.28,89.28,0
2025-09-15 07:00:00,89.416,89.95,89.416,89.95,0
2025-09-15 07:02:00,88.98,89.95,88.98,89.95,2
2025-09-15 07:50:00,89.59,89.59,89.59,89.59,2
2025-09-15 08:10:00,89.55,89.55,89.55,89.55,0
2025-09-15 09:42:00,89.74,89.74,89.74,89.74,914
2025-09-15 10:30:00,89.89,89.89,89.89,89.89,0
2025-09-15 11:02:00,89.74,89.74,89.74,89.74,74
2025-09-15 12:24:00,89.845,89.845,89.845,89.845,875
2025-09-15 12:40:00,89.67,89.67,89.67,89.67,0
2025-09-15 13:12:00,89.91,89.91,89.91,89.91,0
2025-09-15 13:32:00,89.61,89.61,89.61,89.61,0
2025-09-15 13:34:00,89.62,89.62,89.62,89.62,0
2025-09-15 14:08:00,89.73,89.73,89.73,89.73,1149
2025-09-15 14:52:00,89.97,89.97,89.97,89.97,570
2025-09-16 07:00:00,89.03,90.04,89.03,90.04,0
2025-09-16 07:02:00,90.04,90.04,90.03,90.03,1
2025-09-16 07:06:00,89.64,89.64,89.64,89.64,0
2025-09-16 08:18:00,89.58,89.58,89.58,89.58,12
2025-09-16 09:22:00,89.63,89.63,89.63,89.63,1
2025-09-16 12:54:00,89.48,89.48,89.48,89.48,1
2025-09-16 12:56:00,89.48,89.48,89.48,89.48,0
2025-09-16 13:18:00,89.46,89.46,89.46,89.46,0
2025-09-16 14:32:00,88.9,88.9,88.9,88.9,113
2025-09-16 14:34:00,89.01,89.01,89.01,89.01,0
2025-09-16 14:46:00,88.86,88.86,88.86,88.86,1
2025-09-16 14:48:00,89.04,89.04,89.04,89.04,143
2025-09-16 15:26:00,88.91,88.91,88.8,88.8,0
2025-09-17 07:00:00,89.06,89.73,89.06,89.71,33
2025-09-17 07:16:00,89.07,89.07,89.07,89.07,0
2025-09-17 07:54:00,89.15,89.18,89.15,89.18,6602
2025-09-17 08:04:00,89.072,89.072,89.072,89.072,0
2025-09-17 08:20:00,89.148,89.148,89.148,89.148,0
2025-09-17 09:40:00,89.109,89.109,89.109,89.109,550
2025-09-17 09:42:00,89.19,89.19,89.19,89.19,0
2025-09-17 09:46:00,89.22,89.22,89.22,89.22,280
2025-09-17 10:18:00,89.17,89.17,89.17,89.17,700
2025-09-17 10:52:00,89.19,89.19,89.19,89.19,2
2025-09-17 12:28:00,89.26,89.26,89.26,89.26,0
2025-09-17 13:24:00,89.25,89.25,89.25,89.25,32
2025-09-17 14:30:00,89.51,89.51,89.51,89.51,0
2025-09-17 15:28:00,89.61,89.61,89.595,89.595,0
2025-09-18 07:00:00,90.18,90.18,90.18,90.18,0
